9.782999999999999829e+01,3.036499999999999773e+02
9.691200000000000614e+01,2.984399999999999977e+02
9.542799999999999727e+01,2.929599999999999795e+02
9.392400000000000659e+01,2.871800000000000068e+02
9.293399999999999750e+01,2.839800000000000182e+02
9.315900000000000603e+01,2.807300000000000182e+02
9.321200000000000330e+01,2.787099999999999795e+02
9.381799999999999784e+01,2.757900000000000205e+02
9.446699999999999875e+01,2.733899999999999864e+02
9.593399999999999750e+01,2.699599999999999795e+02
9.725100000000000477e+01,2.672900000000000205e+02
9.893399999999999750e+01,2.663399999999999750e+02
1.014399999999999977e+02,2.662599999999999909e+02
1.031899999999999977e+02,2.670099999999999909e+02
1.027500000000000000e+02,2.687500000000000000e+02
1.022500000000000000e+02,2.683399999999999750e+02
1.025100000000000051e+02,2.659399999999999977e+02
1.025000000000000000e+02,2.638500000000000227e+02
1.024200000000000017e+02,2.611000000000000227e+02
1.035799999999999983e+02,2.564499999999999886e+02
1.048599999999999994e+02,2.513899999999999864e+02
1.052999999999999972e+02,2.470800000000000125e+02
1.057199999999999989e+02,2.447199999999999989e+02
1.064000000000000057e+02,2.439000000000000057e+02
1.068599999999999994e+02,2.453300000000000125e+02
1.062600000000000051e+02,2.472899999999999920e+02
1.057699999999999960e+02,2.475399999999999920e+02
1.061899999999999977e+02,2.440600000000000023e+02
1.067699999999999960e+02,2.398600000000000136e+02
1.076200000000000045e+02,2.367700000000000102e+02
1.082900000000000063e+02,2.350099999999999909e+02
1.086899999999999977e+02,2.349000000000000057e+02
1.087999999999999972e+02,2.344000000000000057e+02
1.090699999999999932e+02,2.336100000000000136e+02
1.089000000000000057e+02,2.343600000000000136e+02
1.090600000000000023e+02,2.355200000000000102e+02
1.092699999999999960e+02,2.374199999999999875e+02
1.093199999999999932e+02,2.379099999999999966e+02
1.090000000000000000e+02,2.378700000000000045e+02
1.084699999999999989e+02,2.370399999999999920e+02
1.085000000000000000e+02,2.362299999999999898e+02
1.084899999999999949e+02,2.363199999999999932e+02
1.082300000000000040e+02,2.367899999999999920e+02
1.080999999999999943e+02,2.370800000000000125e+02
1.078299999999999983e+02,2.370500000000000114e+02
1.077300000000000040e+02,2.369499999999999886e+02
1.074000000000000057e+02,2.353199999999999932e+02
1.065499999999999972e+02,2.345399999999999920e+02
1.057000000000000028e+02,2.346399999999999864e+02
1.054300000000000068e+02,2.343700000000000045e+02
1.051500000000000057e+02,2.344099999999999966e+02
1.051800000000000068e+02,2.342100000000000080e+02
1.049399999999999977e+02,2.349699999999999989e+02
1.048199999999999932e+02,2.350999999999999943e+02
1.044300000000000068e+02,2.341800000000000068e+02
1.043599999999999994e+02,2.332599999999999909e+02
1.042900000000000063e+02,2.327800000000000011e+02
1.043900000000000006e+02,2.324799999999999898e+02
1.040100000000000051e+02,2.325699999999999932e+02
1.039399999999999977e+02,2.314900000000000091e+02
1.034500000000000028e+02,2.316200000000000045e+02
1.034000000000000057e+02,2.314799999999999898e+02
1.030600000000000023e+02,2.333000000000000114e+02
1.033900000000000006e+02,2.334000000000000057e+02
1.035600000000000023e+02,2.338700000000000045e+02
1.037999999999999972e+02,2.344099999999999966e+02
1.041099999999999994e+02,2.330000000000000000e+02
1.040000000000000000e+02,2.347100000000000080e+02
1.038799999999999955e+02,2.346899999999999977e+02
1.040100000000000051e+02,2.350999999999999943e+02
1.037199999999999989e+02,2.350399999999999920e+02
1.039899999999999949e+02,2.337299999999999898e+02
1.043400000000000034e+02,2.347299999999999898e+02
1.055699999999999932e+02,2.349199999999999875e+02
1.061800000000000068e+02,2.350099999999999909e+02
1.058900000000000006e+02,2.361299999999999955e+02
1.047900000000000063e+02,2.388000000000000114e+02
1.040199999999999960e+02,2.400600000000000023e+02
1.034399999999999977e+02,2.395600000000000023e+02
1.033499999999999943e+02,2.421999999999999886e+02
1.035100000000000051e+02,2.432199999999999989e+02
1.042399999999999949e+02,2.419399999999999977e+02
1.046400000000000006e+02,2.398000000000000114e+02
1.058100000000000023e+02,2.402199999999999989e+02
1.065300000000000011e+02,2.434099999999999966e+02
1.096800000000000068e+02,2.149799999999999898e+02
1.090699999999999932e+02,2.190300000000000011e+02
1.090600000000000023e+02,2.228100000000000023e+02
1.097399999999999949e+02,2.254099999999999966e+02
1.105000000000000000e+02,2.245200000000000102e+02
1.111099999999999994e+02,2.202400000000000091e+02
1.132399999999999949e+02,2.138499999999999943e+02
1.149500000000000028e+02,2.092599999999999909e+02
1.167099999999999937e+02,2.072500000000000000e+02
1.045400000000000063e+02,2.364499999999999886e+02
1.068299999999999983e+02,2.355000000000000000e+02
1.099200000000000017e+02,2.311800000000000068e+02
1.109599999999999937e+02,2.285800000000000125e+02
1.110900000000000034e+02,2.282299999999999898e+02
1.102900000000000063e+02,2.298199999999999932e+02
1.206800000000000068e+02,2.050099999999999909e+02
1.207800000000000011e+02,2.094600000000000080e+02
1.199899999999999949e+02,2.118000000000000114e+02
1.229300000000000068e+02,2.106200000000000045e+02
1.248900000000000006e+02,2.101100000000000136e+02
1.277399999999999949e+02,2.100000000000000000e+02
1.299699999999999989e+02,2.102500000000000000e+02
1.321999999999999886e+02,2.103400000000000034e+02
1.332400000000000091e+02,2.105900000000000034e+02
1.343300000000000125e+02,2.105500000000000114e+02
1.350000000000000000e+02,2.102199999999999989e+02
1.368100000000000023e+02,2.091999999999999886e+02
1.382100000000000080e+02,2.081100000000000136e+02
1.393300000000000125e+02,2.067400000000000091e+02
1.402899999999999920e+02,2.055900000000000034e+02
1.423700000000000045e+02,2.047299999999999898e+02
1.431999999999999886e+02,2.050000000000000000e+02
1.440600000000000023e+02,2.053199999999999932e+02
1.444499999999999886e+02,2.058400000000000034e+02
1.451699999999999875e+02,2.064499999999999886e+02
1.451200000000000045e+02,2.073300000000000125e+02
1.458499999999999943e+02,2.078700000000000045e+02
1.466800000000000068e+02,2.083400000000000034e+02
1.489699999999999989e+02,2.078899999999999864e+02
1.499399999999999977e+02,2.075099999999999909e+02
1.515800000000000125e+02,2.064699999999999989e+02
1.535900000000000034e+02,2.052800000000000011e+02
1.562899999999999920e+02,2.041999999999999886e+02
1.594699999999999989e+02,2.033700000000000045e+02
1.633799999999999955e+02,2.026500000000000057e+02
1.672800000000000011e+02,2.022800000000000011e+02
1.715800000000000125e+02,2.019300000000000068e+02
1.748499999999999943e+02,2.014799999999999898e+02
1.777800000000000011e+02,2.001999999999999886e+02
1.807100000000000080e+02,1.987500000000000000e+02
1.843600000000000136e+02,1.956200000000000045e+02
1.876899999999999977e+02,1.930000000000000000e+02
1.903799999999999955e+02,1.893499999999999943e+02
1.933300000000000125e+02,1.852899999999999920e+02
1.934699999999999989e+02,1.829499999999999886e+02
1.935200000000000102e+02,1.775800000000000125e+02
1.964300000000000068e+02,1.689099999999999966e+02
1.968600000000000136e+02,1.887599999999999909e+02
1.990600000000000023e+02,1.830200000000000102e+02
1.998000000000000114e+02,1.781500000000000057e+02
2.013799999999999955e+02,1.760800000000000125e+02
2.035300000000000011e+02,1.759499999999999886e+02
2.064900000000000091e+02,1.771100000000000136e+02
2.100099999999999909e+02,1.796299999999999955e+02
2.126299999999999955e+02,1.828400000000000034e+02
2.112400000000000091e+02,1.601299999999999955e+02
2.147899999999999920e+02,1.597199999999999989e+02
2.179199999999999875e+02,1.568199999999999932e+02
2.200200000000000102e+02,1.515000000000000000e+02
2.203499999999999943e+02,1.433600000000000136e+02
2.213199999999999932e+02,1.630300000000000011e+02
2.230300000000000011e+02,1.534399999999999977e+02
2.239799999999999898e+02,1.470800000000000125e+02
2.258499999999999943e+02,1.454399999999999977e+02
2.278700000000000045e+02,1.458000000000000114e+02
2.303600000000000136e+02,1.491999999999999886e+02
2.309699999999999989e+02,1.572899999999999920e+02
2.345000000000000000e+02,1.368499999999999943e+02
2.349900000000000091e+02,1.443000000000000114e+02
2.350900000000000034e+02,1.476299999999999955e+02
2.365099999999999909e+02,1.464199999999999875e+02
2.373600000000000136e+02,1.418400000000000034e+02
2.350000000000000000e+02,1.345900000000000034e+02
2.335000000000000000e+02,1.553799999999999955e+02
2.326999999999999886e+02,1.490200000000000102e+02
2.328799999999999955e+02,1.460399999999999920e+02
2.324799999999999898e+02,1.450399999999999920e+02
2.326899999999999977e+02,1.455500000000000114e+02
2.327100000000000080e+02,1.483799999999999955e+02
2.339099999999999966e+02,1.509900000000000091e+02
2.395399999999999920e+02,1.506500000000000057e+02
2.432700000000000102e+02,1.464499999999999886e+02
2.436999999999999886e+02,1.444399999999999977e+02
2.429000000000000057e+02,1.422700000000000102e+02
2.400600000000000023e+02,1.387400000000000091e+02
2.372700000000000102e+02,1.366899999999999977e+02
2.359000000000000057e+02,1.366699999999999875e+02
2.350699999999999932e+02,1.370800000000000125e+02
2.344099999999999966e+02,1.367899999999999920e+02
2.339099999999999966e+02,1.360300000000000011e+02
2.333899999999999864e+02,1.352800000000000011e+02
2.329600000000000080e+02,1.351999999999999886e+02
2.328499999999999943e+02,1.343400000000000034e+02
2.327899999999999920e+02,1.334499999999999886e+02
2.330600000000000023e+02,1.314199999999999875e+02
2.328700000000000045e+02,1.289300000000000068e+02
2.331500000000000057e+02,1.247000000000000028e+02
2.338600000000000136e+02,1.207800000000000011e+02
2.343199999999999932e+02,1.169300000000000068e+02
2.355900000000000034e+02,1.131599999999999966e+02
2.380000000000000000e+02,1.104200000000000017e+02
2.416599999999999966e+02,1.088400000000000034e+02
2.453400000000000034e+02,1.061299999999999955e+02
2.484600000000000080e+02,1.021200000000000045e+02
2.506500000000000057e+02,9.760800000000000409e+01
2.509099999999999966e+02,9.414300000000000068e+01
2.503799999999999955e+02,9.218800000000000239e+01
2.496200000000000045e+02,9.123999999999999488e+01
2.490399999999999920e+02,8.979200000000000159e+01
2.488100000000000023e+02,8.770900000000000318e+01
2.491599999999999966e+02,8.609799999999999898e+01
2.492100000000000080e+02,8.431799999999999784e+01
2.487899999999999920e+02,8.122299999999999898e+01
2.490000000000000000e+02,7.630500000000000682e+01
2.501500000000000057e+02,7.077299999999999613e+01
2.523600000000000136e+02,6.592700000000000671e+01
2.548600000000000136e+02,6.154200000000000159e+01
2.565299999999999727e+02,5.878099999999999881e+01
2.565400000000000205e+02,5.754399999999999693e+01
2.560699999999999932e+02,5.698400000000000176e+01
2.540600000000000023e+02,5.729699999999999704e+01
2.528700000000000045e+02,5.769100000000000250e+01
2.517899999999999920e+02,5.698799999999999955e+01
2.515500000000000114e+02,5.670300000000000296e+01
2.516899999999999977e+02,5.690800000000000125e+01
2.527800000000000011e+02,5.665200000000000102e+01
2.542400000000000091e+02,5.711800000000000210e+01
2.553000000000000114e+02,5.810999999999999943e+01
2.557599999999999909e+02,5.842699999999999960e+01
2.563199999999999932e+02,5.815800000000000125e+01
2.570400000000000205e+02,5.876299999999999812e+01
2.574900000000000091e+02,5.950300000000000011e+01
2.578399999999999750e+02,5.950999999999999801e+01
2.583600000000000136e+02,5.953399999999999892e+01
2.589800000000000182e+02,6.003399999999999892e+01
2.594399999999999977e+02,6.049399999999999977e+01
2.590099999999999909e+02,6.115100000000000335e+01
2.580199999999999818e+02,6.241899999999999693e+01
2.571800000000000068e+02,6.328799999999999670e+01
2.561800000000000068e+02,6.340599999999999881e+01
2.550099999999999909e+02,6.286699999999999733e+01
2.544399999999999977e+02,6.274799999999999756e+01
2.535099999999999909e+02,6.188700000000000045e+01
2.530099999999999909e+02,6.161899999999999977e+01
2.526899999999999977e+02,6.159499999999999886e+01
2.529399999999999977e+02,6.111200000000000188e+01
2.534499999999999886e+02,6.111599999999999966e+01
2.540699999999999932e+02,6.095600000000000307e+01
2.539699999999999989e+02,6.114399999999999835e+01
2.530699999999999932e+02,6.114300000000000068e+01
2.519499999999999886e+02,6.135600000000000165e+01
2.508400000000000034e+02,6.086299999999999955e+01
2.498300000000000125e+02,6.102199999999999847e+01
2.490399999999999920e+02,6.062100000000000222e+01
2.478300000000000125e+02,6.018500000000000227e+01
2.472800000000000011e+02,5.995600000000000307e+01
2.471299999999999955e+02,5.985600000000000165e+01
2.463199999999999932e+02,5.907000000000000028e+01
2.458700000000000045e+02,5.839900000000000091e+01
2.450699999999999932e+02,5.777300000000000324e+01
2.438899999999999864e+02,5.727499999999999858e+01
2.428899999999999864e+02,5.647800000000000153e+01
2.416299999999999955e+02,5.572200000000000131e+01
2.398600000000000136e+02,5.494500000000000028e+01
2.368000000000000114e+02,5.434899999999999665e+01
2.335300000000000011e+02,5.373599999999999710e+01
2.302199999999999989e+02,5.353999999999999915e+01
2.289099999999999966e+02,5.289300000000000068e+01
2.268899999999999864e+02,5.222399999999999665e+01
2.255900000000000034e+02,5.063100000000000023e+01
2.249900000000000091e+02,4.914699999999999847e+01
2.236999999999999886e+02,4.789399999999999835e+01
2.207899999999999920e+02,4.754099999999999682e+01
2.184799999999999898e+02,4.652400000000000091e+01
2.146699999999999875e+02,4.585199999999999676e+01
2.100900000000000034e+02,4.522099999999999653e+01
2.053400000000000034e+02,4.568500000000000227e+01
2.012599999999999909e+02,4.679800000000000182e+01
1.975300000000000011e+02,4.883299999999999841e+01
1.945000000000000000e+02,4.985199999999999676e+01
1.911399999999999864e+02,4.989900000000000091e+01
1.873499999999999943e+02,4.951100000000000279e+01
1.832899999999999920e+02,4.882900000000000063e+01
1.787100000000000080e+02,4.738100000000000023e+01
1.740600000000000023e+02,4.615800000000000125e+01
1.712599999999999909e+02,4.442499999999999716e+01
1.671200000000000045e+02,4.513700000000000045e+01
1.637500000000000000e+02,4.519800000000000040e+01
1.595900000000000034e+02,4.682200000000000273e+01
1.571800000000000068e+02,4.728099999999999881e+01
1.540000000000000000e+02,4.900800000000000267e+01
1.505399999999999920e+02,5.047899999999999920e+01
1.466299999999999955e+02,5.246399999999999864e+01
1.438899999999999864e+02,5.456099999999999994e+01
1.402700000000000102e+02,5.802600000000000335e+01
1.388899999999999864e+02,5.887100000000000222e+01
1.362199999999999989e+02,5.997200000000000131e+01
1.323100000000000023e+02,6.150900000000000034e+01
1.278700000000000045e+02,6.289399999999999835e+01
1.226299999999999955e+02,6.424500000000000455e+01
1.183900000000000006e+02,6.525400000000000489e+01
1.139000000000000057e+02,6.772700000000000387e+01
1.090199999999999960e+02,7.123699999999999477e+01
1.053599999999999994e+02,7.341500000000000625e+01
1.014000000000000057e+02,7.708299999999999841e+01
9.818699999999999761e+01,7.907599999999999341e+01
9.570399999999999352e+01,8.201500000000000057e+01
9.335800000000000409e+01,8.599800000000000466e+01
9.121699999999999875e+01,8.834399999999999409e+01
8.871599999999999397e+01,9.032800000000000296e+01
8.584099999999999397e+01,9.226999999999999602e+01
8.158899999999999864e+01,9.516200000000000614e+01
7.774599999999999511e+01,9.764300000000000068e+01
7.402299999999999613e+01,1.002999999999999972e+02
7.036199999999999477e+01,1.030100000000000051e+02
6.680800000000000693e+01,1.060699999999999932e+02
6.386800000000000210e+01,1.089300000000000068e+02
6.189099999999999824e+01,1.100999999999999943e+02
5.917900000000000205e+01,1.130199999999999960e+02
5.718999999999999773e+01,1.150600000000000023e+02
5.582200000000000273e+01,1.171800000000000068e+02
5.493800000000000239e+01,1.181899999999999977e+02
5.259799999999999898e+01,1.202600000000000051e+02
5.077300000000000324e+01,1.212600000000000051e+02
4.807800000000000296e+01,1.230900000000000034e+02
4.714000000000000057e+01,1.225199999999999960e+02
4.664800000000000324e+01,1.215699999999999932e+02
4.727600000000000335e+01,1.201400000000000006e+02
4.806700000000000017e+01,1.192800000000000011e+02
4.847599999999999909e+01,1.187399999999999949e+02
4.906000000000000227e+01,1.189000000000000057e+02
4.988700000000000045e+01,1.183100000000000023e+02
5.070499999999999829e+01,1.179800000000000040e+02
5.114999999999999858e+01,1.179099999999999966e+02
5.155299999999999727e+01,1.180100000000000051e+02
5.236500000000000199e+01,1.172699999999999960e+02
5.244500000000000028e+01,1.176400000000000006e+02
5.270600000000000307e+01,1.171899999999999977e+02
5.204200000000000159e+01,1.179399999999999977e+02
5.166199999999999903e+01,1.180499999999999972e+02
5.049099999999999966e+01,1.191700000000000017e+02
4.955100000000000193e+01,1.199099999999999966e+02
4.878900000000000148e+01,1.208199999999999932e+02
4.766299999999999670e+01,1.220499999999999972e+02
4.662599999999999767e+01,1.231899999999999977e+02
4.598599999999999710e+01,1.237900000000000063e+02
4.590299999999999869e+01,1.243299999999999983e+02
4.572999999999999687e+01,1.249699999999999989e+02
4.583100000000000307e+01,1.253599999999999994e+02
4.578699999999999903e+01,1.252399999999999949e+02
4.599799999999999756e+01,1.248799999999999955e+02
4.627900000000000347e+01,1.241700000000000017e+02
4.665800000000000125e+01,1.234399999999999977e+02
4.662599999999999767e+01,1.230900000000000034e+02
4.670499999999999829e+01,1.224300000000000068e+02
4.671600000000000108e+01,1.217199999999999989e+02
4.692799999999999727e+01,1.212699999999999960e+02
4.675099999999999767e+01,1.207099999999999937e+02
4.587500000000000000e+01,1.208700000000000045e+02
4.493900000000000006e+01,1.210199999999999960e+02
4.391499999999999915e+01,1.212399999999999949e+02
4.323599999999999710e+01,1.212999999999999972e+02
4.214600000000000080e+01,1.213700000000000045e+02
4.109599999999999653e+01,1.209500000000000028e+02
3.953000000000000114e+01,1.207000000000000028e+02
3.778099999999999881e+01,1.207099999999999937e+02
3.726200000000000045e+01,1.215900000000000034e+02
3.731400000000000006e+01,1.226899999999999977e+02
3.619200000000000017e+01,1.237300000000000040e+02
3.482900000000000063e+01,1.242600000000000051e+02
3.323899999999999721e+01,1.251500000000000057e+02
3.128600000000000136e+01,1.258700000000000045e+02
3.096499999999999986e+01,1.261299999999999955e+02
3.048600000000000065e+01,1.261400000000000006e+02
3.019099999999999895e+01,1.262399999999999949e+02
2.957400000000000162e+01,1.262900000000000063e+02
2.964099999999999824e+01,1.261800000000000068e+02
2.980999999999999872e+01,1.259800000000000040e+02
2.954400000000000048e+01,1.257000000000000028e+02
2.967899999999999849e+01,1.257099999999999937e+02
2.948699999999999832e+01,1.254099999999999966e+02
2.901300000000000168e+01,1.250000000000000000e+02
2.896499999999999986e+01,1.243299999999999983e+02
2.839399999999999835e+01,1.235699999999999932e+02
2.809499999999999886e+01,1.228100000000000023e+02
2.790299999999999869e+01,1.218599999999999994e+02
2.802899999999999991e+01,1.209500000000000028e+02
2.768900000000000006e+01,1.197000000000000028e+02
2.780600000000000094e+01,1.187399999999999949e+02
2.741300000000000026e+01,1.179699999999999989e+02
2.697200000000000131e+01,1.171200000000000045e+02
2.636799999999999855e+01,1.160900000000000034e+02
2.568900000000000006e+01,1.150100000000000051e+02
2.510099999999999909e+01,1.143599999999999994e+02
2.510300000000000153e+01,1.139500000000000028e+02
2.533200000000000074e+01,1.142000000000000028e+02
2.496199999999999974e+01,1.139500000000000028e+02
2.419000000000000128e+01,1.136599999999999966e+02
2.341000000000000014e+01,1.126200000000000045e+02
2.338500000000000156e+01,1.107699999999999960e+02
2.428600000000000136e+01,1.088799999999999955e+02
2.460300000000000153e+01,1.077500000000000000e+02
2.489499999999999957e+01,1.070999999999999943e+02
2.471999999999999886e+01,1.063100000000000023e+02
2.448400000000000176e+01,1.055799999999999983e+02
2.404200000000000159e+01,1.043299999999999983e+02
2.327799999999999869e+01,1.040900000000000034e+02
2.252599999999999980e+01,1.042399999999999949e+02
2.170599999999999952e+01,1.047800000000000011e+02
2.147899999999999920e+01,1.045900000000000034e+02
2.141900000000000048e+01,1.057000000000000028e+02
2.164499999999999957e+01,1.057800000000000011e+02
2.270100000000000051e+01,1.064399999999999977e+02
2.323900000000000077e+01,1.063499999999999943e+02
2.365099999999999980e+01,1.071400000000000006e+02
2.422500000000000142e+01,1.082800000000000011e+02
2.324800000000000111e+01,1.047900000000000063e+02
2.315599999999999881e+01,1.044800000000000040e+02
2.371699999999999875e+01,9.772499999999999432e+01
2.483599999999999852e+01,9.978100000000000591e+01
2.207400000000000162e+01,1.034699999999999989e+02
2.307700000000000173e+01,1.024300000000000068e+02
1.736199999999999832e+01,1.116400000000000006e+02
1.825900000000000034e+01,1.130600000000000023e+02
1.857900000000000063e+01,1.130499999999999972e+02
1.721499999999999986e+01,1.109500000000000028e+02
1.841900000000000048e+01,1.101200000000000045e+02
1.942299999999999827e+01,1.087399999999999949e+02
2.062800000000000011e+01,1.079800000000000040e+02
2.152499999999999858e+01,1.075300000000000011e+02
2.176500000000000057e+01,1.071899999999999977e+02
2.178300000000000125e+01,1.076800000000000068e+02
2.145899999999999963e+01,1.080600000000000023e+02
2.137000000000000099e+01,1.085300000000000011e+02
2.231099999999999994e+01,1.088599999999999994e+02
2.335000000000000142e+01,1.092000000000000028e+02
2.347100000000000009e+01,1.087199999999999989e+02
2.353399999999999892e+01,1.090199999999999960e+02
2.334199999999999875e+01,1.105499999999999972e+02
2.081400000000000006e+01,1.116599999999999966e+02
2.128800000000000026e+01,1.071899999999999977e+02
1.824099999999999966e+01,1.120199999999999960e+02
1.640899999999999892e+01,1.115699999999999932e+02
1.303899999999999970e+01,1.101200000000000045e+02
1.232399999999999984e+01,1.108599999999999994e+02
1.210599999999999987e+01,1.104099999999999966e+02
1.457300000000000040e+01,1.106099999999999994e+02
1.189600000000000080e+01,1.097600000000000051e+02
1.826999999999999957e+01,1.107000000000000028e+02
2.048199999999999932e+01,1.072999999999999972e+02
1.980799999999999983e+01,1.090999999999999943e+02
2.039300000000000068e+01,1.085300000000000011e+02
2.108299999999999841e+01,1.081599999999999966e+02
2.092299999999999827e+01,1.079099999999999966e+02
2.126000000000000156e+01,1.080699999999999932e+02
2.102299999999999969e+01,1.080799999999999983e+02
2.086899999999999977e+01,1.084399999999999977e+02
2.128500000000000014e+01,1.068400000000000034e+02
2.153600000000000136e+01,1.093299999999999983e+02
2.154700000000000060e+01,1.096700000000000017e+02
2.129100000000000037e+01,1.100199999999999960e+02
2.079400000000000048e+01,1.104800000000000040e+02
1.927199999999999847e+01,1.110799999999999983e+02
1.527299999999999969e+01,1.100100000000000051e+02
1.805699999999999861e+01,1.055199999999999960e+02
1.899500000000000099e+01,1.057000000000000028e+02
1.964300000000000068e+01,1.055699999999999932e+02
2.235800000000000054e+01,1.034899999999999949e+02
1.831899999999999906e+01,1.063599999999999994e+02
1.546700000000000053e+01,1.101899999999999977e+02
2.018700000000000117e+01,1.068599999999999994e+02
2.047500000000000142e+01,1.059500000000000028e+02
2.026200000000000045e+01,1.057300000000000040e+02
2.058399999999999963e+01,1.053499999999999943e+02
2.090099999999999980e+01,1.057500000000000000e+02
